MedReitoria;01/06/2025, 0:00:00;1490,0045444444443;442,63186666666667;461,39405555555555;584,7825222222223;544,3552777777778;-0,9193888888888891;125,32814444444445;417,4936555555555;0,8230888888888889;0,8655333333333334;0,8963555555555556;0,7413555555555555;223,28584444444445;223,65262222222222;222,87764444444446;2,2630222222222223;2,2989;3,5234555555555556
MedReitoria;01/06/2025, 0:15:00;1741,5228555555557;483,8237555555556;561,5769444444444;693,6426111111111;561,0488111111111;-14,556688888888889;196,64764444444444;375,76899999999995;0,8547111111111111;0,8792888888888889;0,9041111111111112;0,7868777777777778;223,26514444444445;223,55545555555557;222,74994444444445;2,4346666666666663;2,773633333333333;3,8515666666666664
MedReitoria;01/06/2025, 0:30:00;1634,3020000000001;450,4019666666667;448,3475333333334;733,6959444444444;611,7081555555555;54,46882222222222;121,32493333333333;433,0268555555555;0,8430333333333333;0,8792555555555556;0,8953777777777778;0,7834222222222222;223,43106666666665;223,69011111111112;222,7844333333333;2,2896666666666663;2,2354;4,1053
MedReitoria;01/06/2025, 0:45:00;1572,3503666666668;450,7043888888889;555,2108333333333;564,7474000000001;513,0608777777777;0,5308777777777772;195,9135777777778;311,9349111111111;0,8452999999999999;0,8696777777777778;0,8999222222222223;0,7832222222222222;223,60231111111113;223,8268888888889;223,02564444444442;2,2924777777777776;2,751011111111111;3,2291777777777777
MedReitoria;01/06/2025, 1:00:00;1595,9945333333335;489,7100111111111;505,9426555555556;599,3784666666667;566,4389666666667;0,16615555555555553;147,98484444444443;413,78338888888885;0,8369888888888889;0,8789777777777779;0,906711111111111;0,7512111111111112;223,92296666666664;224,25086666666667;223,3118;2,452311111111111;2,4792222222222224;3,560188888888889
MedReitoria;01/06/2025, 1:15:00;1871,9892333333335;499,2343444444445;456,9087222222222;913,5192222222223;702,6579666666668;112,37512222222222;118,98357777777778;469,0725888888889;0,8622888888888889;0,8887999999999999;0,9053;0,8237111111111112;223,85912222222223;224,23614444444445;223,18803333333335;2,5119444444444445;2,255322222222222;4,8363555555555555
MedReitoria;01/06/2025, 1:30:00;1585,0552333333333;535,8802444444444;500,7843111111111;548,2969888888889;480,6434444444444;-16,44943333333333;120,8578111111111;370,9472555555556;0,8419666666666666;0,8868444444444444;0,9184333333333333;0,7403222222222222;224,14335555555553;224,45944444444444;223,5691111111111;2,6426777777777777;2,4260444444444444;3,301311111111111
MedReitoria;01/06/2025, 1:45:00;1391,2278222222224;431,2491777777778;374,1059;585,5992333333332;493,51997777777774;34,906666666666666;38,011044444444444;417,2393333333334;0,8125333333333333;0,8666333333333334;0,8836777777777777;0,7376333333333334;224,40537777777777;224,72431111111112;223,81699999999998;2,2095444444444445;1,8791444444444445;3,5362666666666667
MedReitoria;01/06/2025, 2:00:00;1723,9612222222224;417,1317111111111;436,05136666666664;867,7362555555555;531,6588333333333;25,606244444444442;67,37507777777778;435,7832666666667;0,8572000000000001;0,8612888888888889;0,9099777777777778;0,8204222222222222;224,75343333333333;224,9396111111111;223,89215555555555;2,1441222222222223;2,1252555555555555;4,609733333333334
MedReitoria;01/06/2025, 2:15:00;1542,0367111111111;519,4929777777778;452,5374555555556;570,0487888888889;472,9182777777778;-8,945744444444443;95,02927777777778;382,9453666666667;0,8371333333333333;0,8820555555555556;0,908511111111111;0,7446333333333333;224,28622222222222;224,41045555555556;223,61196666666666;2,582722222222222;2,214811111111111;3,4071777777777776
MedReitoria;01/06/2025, 2:30:00;1475,4958222222222;421,0433;510,5774666666666;542,2977333333333;540,5825222222222;3,5340555555555553;161,6428666666667;369,4106555555556;0,8241444444444445;0,8559000000000001;0,9034888888888889;0,7393555555555555;224,3783;224,44666666666666;223,70624444444445;2,1700666666666666;2,5137444444444443;3,2804555555555552
MedReitoria;01/06/2025, 2:45:00;1512,4593993325918;478,7577641824249;485,54515016685207;547,5016129032258;516,4012903225806;18,237764182424918;136,48177975528364;358,658787541713;0,8336596218020021;0,8768409343715239;0,9037486095661846;0,7445939933259177;224,38793103448276;224,5525917686318;223,7430144605117;2,3998665183537264;2,3878086763070074;3,2841713014460514
MedReitoria;01/06/2025, 3:00:00;1823,417383390216;524,488156996587;414,84002275312855;883,0331740614334;575,8106825938567;88,59113765642776;54,09018202502844;428,229670079636;0,8666666666666666;0,888782707622298;0,8988964732650739;0,8238907849829352;224,54590443686007;224,77353811149032;223,739795221843;2,6145278725824803;2,0450967007963596;4,655904436860069
MedReitoria;01/06/2025, 3:15:00;1496,4942888888888;481,7249;414,40403333333336;600,0035;550,9538666666666;44,6321;61,601400000000005;441,49718888888884;0,8203666666666667;0,8692555555555556;0,8995666666666667;0,7351000000000001;224,54616666666666;224,77717777777778;223,79224444444446;2,431388888888889;2,0457333333333336;3,6328333333333336
MedReitoria;01/06/2025, 3:30:00;1432,915388888889;470,4878333333333;433,0886777777778;529,1125333333333;456,15433333333334;9,182033333333333;79,68474444444445;364,5615111111111;0,8240000000000001;0,8709555555555556;0,9026444444444445;0,7300222222222222;224,63342222222224;224,9469777777778;223,9925;2,3712666666666666;2,1288333333333336;3,2245555555555554
MedReitoria;01/06/2025, 3:45:00;1525,9095111111112;454,68146666666667;519,6323777777778;550,5466;557,3924888888889;19,656744444444445;152,11895555555554;381,68104444444447;0,8290555555555555;0,8639333333333333;0,9113555555555556;0,7351777777777777;224,59155555555554;224,90284444444444;223,96276666666665;2,312588888888889;2,5393888888888885;3,3351777777777776
